Label,Temperature [°C],NaOH Concentration [mM],Mg++ Concentration [mM],Seed Volume Fraction [m^3 mineral/m^3 medium],Carbonation_Percentage,Reaction_Rate
Run_1896,40.0,50.0,400.0,0.0032,94.5762302368466,19346.06293082963
Run_1897,40.0,50.0,450.0,1e-10,95.74743648335615,21576.42559146928
Run_1898,40.0,50.0,450.0,1e-09,95.7474291295432,21709.326898655603
Run_1899,40.0,50.0,450.0,1e-08,95.74742912954318,21696.3560146769
Run_1900,40.0,50.0,450.0,1e-07,95.7474209586399,21840.198362161183
Run_1901,40.0,50.0,450.0,1e-06,95.74733924960704,21797.88709051051
Run_1902,40.0,50.0,450.0,1e-05,95.74647313385856,21955.709339056717
Run_1903,40.0,50.0,450.0,0.0001,95.73786100179352,21825.369420037823
Run_1904,40.0,50.0,450.0,0.0032,95.44103659806883,22167.624342944524
Run_1905,40.0,50.0,550.0,1e-10,97.15020616617376,27898.707279321843
Run_1906,40.0,50.0,550.0,1e-09,97.15020683470222,28118.876732630397
Run_1907,40.0,50.0,550.0,1e-08,97.15020014941771,28110.364745692255
Run_1908,40.0,50.0,550.0,1e-07,97.1501934641332,28362.0005519102
Run_1909,40.0,50.0,550.0,1e-06,97.1501065554346,28335.539339879324
Run_1910,40.0,50.0,550.0,1e-05,97.14923078316406,28397.317019320133
Run_1911,40.0,50.0,550.0,0.0001,97.14048643102768,28337.61996983466
Run_1912,40.0,50.0,550.0,0.0032,96.83932104922911,28498.74789459768
Run_1913,40.0,50.0,660.0,1e-10,98.08885587736168,36823.111002265425
Run_1914,40.0,50.0,660.0,1e-09,98.08885643446872,36971.636158117886
Run_1915,40.0,50.0,660.0,1e-08,98.0888508633983,37072.32320045216
Run_1916,40.0,50.0,660.0,1e-07,98.08884529232787,37186.57517923623
Run_1917,40.0,50.0,660.0,1e-06,98.0887561552011,37245.94086908807
Run_1918,40.0,50.0,660.0,1e-05,98.0878703550038,37303.141199657905
Run_1919,40.0,50.0,660.0,0.0001,98.07904577945332,37333.842761388965
Run_1920,40.0,50.0,660.0,0.0032,97.77497118467974,37257.01616839663
Run_1921,40.0,100.0,32.0,1e-10,92.03934286623806,1278.7530276699854
Run_1922,40.0,100.0,32.0,1e-09,92.0393497604377,1284.29001194233
Run_1923,40.0,100.0,32.0,1e-08,92.03934171720476,1303.6216320197254
Run_1924,40.0,100.0,32.0,1e-07,92.03933941913826,1310.7723744463326
Run_1925,40.0,100.0,32.0,1e-06,92.03925898680896,1323.1553285291216
Run_1926,40.0,100.0,32.0,1e-05,92.03843742801747,1343.9521536294033
Run_1927,40.0,100.0,32.0,0.0001,92.03023447946867,1369.1003589265752
Run_1928,40.0,100.0,32.0,0.0032,91.74496398833315,1543.8703820328212
Run_1929,40.0,100.0,80.0,1e-10,95.7376914555503,3346.2199452339246
Run_1930,40.0,100.0,80.0,1e-09,95.7376914555503,3377.6810730276275
Run_1931,40.0,100.0,80.0,1e-08,95.7376868594172,3394.524080977724
Run_1932,40.0,100.0,80.0,1e-07,95.737677667151,3426.090153662121
Run_1933,40.0,100.0,80.0,1e-06,95.73759493675522,3438.887819225058
Run_1934,40.0,100.0,80.0,1e-05,95.73673086373256,3466.8492015248
Run_1935,40.0,100.0,80.0,0.0001,95.72811771030464,3488.215976018471
Run_1936,40.0,100.0,80.0,0.0032,95.43133160768907,3848.4955163769514
Run_1937,40.0,100.0,160.0,1e-10,98.06479637407828,7087.536312892842
Run_1938,40.0,100.0,160.0,1e-09,98.06479637407828,7123.758180099782
Run_1939,40.0,100.0,160.0,1e-08,98.06479407601176,7176.109954529368
Run_1940,40.0,100.0,160.0,1e-07,98.06478488374556,7202.9294364883035
Run_1941,40.0,100.0,160.0,1e-06,98.06469755721666,7222.490011597079
Run_1942,40.0,100.0,160.0,1e-05,98.06381509966162,7242.641945185683
Run_1943,40.0,100.0,160.0,0.0001,98.0549882260446,7273.108909333344
Run_1944,40.0,100.0,160.0,0.0032,97.7509884925298,7745.605572489947
Run_1945,40.0,100.0,250.0,1e-10,99.21324980072984,11557.801013812023
Run_1946,40.0,100.0,250.0,1e-09,99.2132498007298,11632.447737320228
Run_1947,40.0,100.0,250.0,1e-08,99.21324832996724,11665.4534561727
Run_1948,40.0,100.0,250.0,1e-07,99.21323950539168,11740.222266503013
Run_1949,40.0,100.0,250.0,1e-06,99.21315125963616,11820.19267707019
Run_1950,40.0,100.0,250.0,1e-05,99.212258506743,11767.234675626283
Run_1951,40.0,100.0,250.0,0.0001,99.2033280362859,11849.006204512205
Run_1952,40.0,100.0,250.0,0.0032,98.8957680461498,12340.840028212588
Run_1953,40.0,100.0,300.0,1e-10,99.62633994834924,14157.172763709348
Run_1954,40.0,100.0,300.0,1e-09,99.62633994834924,14278.033667750256
Run_1955,40.0,100.0,300.0,1e-08,99.62633872271375,14352.592258969144
Run_1956,40.0,100.0,300.0,1e-07,99.6263301432653,14438.939494188382
Run_1957,40.0,100.0,300.0,1e-06,99.62624067187431,14369.454406580793
Run_1958,40.0,100.0,300.0,1e-05,99.62534350669333,14383.59438474504
Run_1959,40.0,100.0,300.0,0.0001,99.61637798306111,14434.505918085844
Run_1960,40.0,100.0,300.0,0.0032,99.30753254641986,14888.173556516074
Run_1961,40.0,100.0,350.0,1e-10,99.96447982418384,16821.475680060918
Run_1962,40.0,100.0,350.0,1e-09,99.96447982418384,16996.11004487282
Run_1963,40.0,100.0,350.0,1e-08,99.96447982418384,17096.244495639672
Run_1964,40.0,100.0,350.0,1e-07,99.96447036928149,17076.48497642682
Run_1965,40.0,100.0,350.0,1e-06,99.96438002243654,17152.023312468267
Run_1966,40.0,100.0,350.0,1e-05,99.96348075616618,17136.80077687487
Run_1967,40.0,100.0,350.0,0.0001,99.95448389128352,17153.510626524443
Run_1968,40.0,100.0,350.0,0.0032,99.6445963142915,17574.50184783817
Run_1969,40.0,100.0,400.0,1e-10,100.0,19580.5852954754
Run_1970,40.0,100.0,400.0,1e-09,100.0,19799.771688977053
Run_1971,40.0,100.0,400.0,1e-08,100.0,19894.072737996765
Run_1972,40.0,100.0,400.0,1e-07,100.0,19918.167393978456
Run_1973,40.0,100.0,400.0,1e-06,100.0,19991.53300529937
Run_1974,40.0,100.0,400.0,1e-05,100.0,19901.43830558106
Run_1975,40.0,100.0,400.0,0.0001,100.0,20045.27396577288
Run_1976,40.0,100.0,400.0,0.0032,99.93982564096748,20365.25304933307
Run_1977,40.0,100.0,450.0,1e-10,100.0,22477.929460085954
Run_1978,40.0,100.0,450.0,1e-09,100.0,22718.9264384409
Run_1979,40.0,100.0,450.0,1e-08,100.0,22723.28820579912
Run_1980,40.0,100.0,450.0,1e-07,100.0,22821.422807082785
Run_1981,40.0,100.0,450.0,1e-06,100.0,22772.50605561516
Run_1982,40.0,100.0,450.0,1e-05,100.0,22826.474155088847
Run_1983,40.0,100.0,450.0,0.0001,100.0,22906.940852051204
Run_1984,40.0,100.0,450.0,0.0032,100.0,23220.458182862694
Run_1985,40.0,100.0,550.0,1e-10,100.0,28952.156065225387
Run_1986,40.0,100.0,550.0,1e-09,100.0,29295.379006552892
Run_1987,40.0,100.0,550.0,1e-08,100.0,29322.51141241801
Run_1988,40.0,100.0,550.0,1e-07,100.0,29396.321782996656
Run_1989,40.0,100.0,550.0,1e-06,100.0,29298.25421114492
Run_1990,40.0,100.0,550.0,1e-05,100.0,29340.01700118473
Run_1991,40.0,100.0,550.0,0.0001,100.0,29509.55540570985
Run_1992,40.0,100.0,550.0,0.0032,100.0,29506.87295320546
Run_1993,40.0,100.0,660.0,1e-10,100.0,37828.910713043835
Run_1994,40.0,100.0,660.0,1e-09,100.0,37800.078858688634
Run_1995,40.0,100.0,660.0,1e-08,100.0,38048.31999360643
Run_1996,40.0,100.0,660.0,1e-07,100.0,38147.22832459352
Run_1997,40.0,100.0,660.0,1e-06,100.0,38080.75157190913
Run_1998,40.0,100.0,660.0,1e-05,100.0,38071.50411788954
Run_1999,40.0,100.0,660.0,0.0001,100.0,38072.55542407223
Run_2000,40.0,100.0,660.0,0.0032,100.0,38292.8521480327
Run_2001,40.0,200.0,32.0,1e-10,100.0,1726.3437888528263
Run_2002,40.0,200.0,32.0,1e-09,100.0,1742.25031319978
Run_2003,40.0,200.0,32.0,1e-08,100.0,1758.4529961277494
Run_2004,40.0,200.0,32.0,1e-07,100.0,1774.9609004326762
Run_2005,40.0,200.0,32.0,1e-06,100.0,1792.6286213489536
Run_2006,40.0,200.0,32.0,1e-05,100.0,1802.1969990378286
Run_2007,40.0,200.0,32.0,0.0001,100.0,1834.896824120292
Run_2008,40.0,200.0,32.0,0.0032,100.0,1871.1509905078065
Run_2009,40.0,200.0,80.0,1e-10,100.0,4454.351854572329
Run_2010,40.0,200.0,80.0,1e-09,100.0,4500.089321604569
Run_2011,40.0,200.0,80.0,1e-08,100.0,4536.754185795431
Run_2012,40.0,200.0,80.0,1e-07,100.0,4544.433145044755
Run_2013,40.0,200.0,80.0,1e-06,100.0,4606.295161951803
Run_2014,40.0,200.0,80.0,1e-05,100.0,4646.6183375731
Run_2015,40.0,200.0,80.0,0.0001,100.0,4645.091943889856
Run_2016,40.0,200.0,80.0,0.0032,100.0,4688.715042966988
Run_2017,40.0,200.0,160.0,1e-10,100.0,9099.595489747657
Run_2018,40.0,200.0,160.0,1e-09,100.0,9163.856315108702
Run_2019,40.0,200.0,160.0,1e-08,100.0,9208.6505185367
Run_2020,40.0,200.0,160.0,1e-07,100.0,9307.115150670785
Run_2021,40.0,200.0,160.0,1e-06,100.0,9318.630965956034
Run_2022,40.0,200.0,160.0,1e-05,100.0,9370.585805196344
Run_2023,40.0,200.0,160.0,0.0001,100.0,9370.500145861448
Run_2024,40.0,200.0,160.0,0.0032,100.0,9387.156729947965
Run_2025,40.0,200.0,250.0,1e-10,100.0,14372.44678630783
Run_2026,40.0,200.0,250.0,1e-09,100.0,14447.530931813959
Run_2027,40.0,200.0,250.0,1e-08,100.0,14548.690080273938
Run_2028,40.0,200.0,250.0,1e-07,100.0,14593.469768527557
Run_2029,40.0,200.0,250.0,1e-06,100.0,14633.948130586805
Run_2030,40.0,200.0,250.0,1e-05,100.0,14657.297254767933
Run_2031,40.0,200.0,250.0,0.0001,100.0,14695.199955791406
Run_2032,40.0,200.0,250.0,0.0032,100.0,14682.074602050305
Run_2033,40.0,200.0,300.0,1e-10,100.0,17314.30314752284
Run_2034,40.0,200.0,300.0,1e-09,100.0,17428.08843269149
Run_2035,40.0,200.0,300.0,1e-08,100.0,17501.68764459367
Run_2036,40.0,200.0,300.0,1e-07,100.0,17565.004875720148
Run_2037,40.0,200.0,300.0,1e-06,100.0,17590.74526496908
Run_2038,40.0,200.0,300.0,1e-05,100.0,17607.62661556832
Run_2039,40.0,200.0,300.0,0.0001,100.0,17648.738825430657
Run_2040,40.0,200.0,300.0,0.0032,100.0,17630.304004023954
Run_2041,40.0,200.0,350.0,1e-10,100.0,20187.40986439895
Run_2042,40.0,200.0,350.0,1e-09,100.0,20360.443954642953
Run_2043,40.0,200.0,350.0,1e-08,100.0,20385.64700813009
Run_2044,40.0,200.0,350.0,1e-07,100.0,20507.473776677052
Run_2045,40.0,200.0,350.0,1e-06,100.0,20540.69812383201
Run_2046,40.0,200.0,350.0,1e-05,100.0,20570.3218100196
Run_2047,40.0,200.0,350.0,0.0001,100.0,20601.304641387218
Run_2048,40.0,200.0,350.0,0.0032,100.0,20553.150107750815
Run_2049,40.0,200.0,400.0,1e-10,100.0,23140.725814392827
Run_2050,40.0,200.0,400.0,1e-09,100.0,23301.418729340152
Run_2051,40.0,200.0,400.0,1e-08,100.0,23363.683755269347
Run_2052,40.0,200.0,400.0,1e-07,100.0,23435.46546254244
Run_2053,40.0,200.0,400.0,1e-06,100.0,23493.428377461027
Run_2054,40.0,200.0,400.0,1e-05,100.0,23518.643111033467
Run_2055,40.0,200.0,400.0,0.0001,100.0,23554.149956602607
Run_2056,40.0,200.0,400.0,0.0032,100.0,23497.93002103969
Run_2057,40.0,200.0,450.0,1e-10,100.0,26057.107687593463
Run_2058,40.0,200.0,450.0,1e-09,100.0,26254.71081882404
Run_2059,40.0,200.0,450.0,1e-08,100.0,26330.478321666767
Run_2060,40.0,200.0,450.0,1e-07,100.0,26399.635394276997
Run_2061,40.0,200.0,450.0,1e-06,100.0,26431.636936981664
Run_2062,40.0,200.0,450.0,1e-05,100.0,26488.455640588705
Run_2063,40.0,200.0,450.0,0.0001,100.0,26490.709481097074
Run_2064,40.0,200.0,450.0,0.0032,100.0,26460.216326578633
Run_2065,40.0,200.0,550.0,1e-10,100.0,31852.348206454022
Run_2066,40.0,200.0,550.0,1e-09,100.0,32117.60751028516
Run_2067,40.0,200.0,550.0,1e-08,100.0,32143.8835867986
Run_2068,40.0,200.0,550.0,1e-07,100.0,32274.514389579723
Run_2069,40.0,200.0,550.0,1e-06,100.0,32338.85865836049
Run_2070,40.0,200.0,550.0,1e-05,100.0,32382.211729317725
Run_2071,40.0,200.0,550.0,0.0001,100.0,32376.421383375182
Run_2072,40.0,200.0,550.0,0.0032,100.0,32324.464391619673
Run_2073,40.0,200.0,660.0,1e-10,100.0,38500.88137813192
Run_2074,40.0,200.0,660.0,1e-09,100.0,38578.18194383328
Run_2075,40.0,200.0,660.0,1e-08,100.0,38681.64263315261
Run_2076,40.0,200.0,660.0,1e-07,100.0,38802.60885587957
Run_2077,40.0,200.0,660.0,1e-06,100.0,38827.24744697074
Run_2078,40.0,200.0,660.0,1e-05,100.0,38874.93934148366
Run_2079,40.0,200.0,660.0,0.0001,100.0,38893.78480511898
Run_2080,40.0,200.0,660.0,0.0032,100.0,38802.25989778894
Run_2081,40.0,300.0,32.0,1e-10,100.0,1723.9711280778379
Run_2082,40.0,300.0,32.0,1e-09,100.0,1739.8342795100189
Run_2083,40.0,300.0,32.0,1e-08,100.0,1755.9920524948616
Run_2084,40.0,300.0,32.0,1e-07,100.0,1772.4526128388407
Run_2085,40.0,300.0,32.0,1e-06,100.0,1789.2232485725394
Run_2086,40.0,300.0,32.0,1e-05,100.0,1807.608279633216
Run_2087,40.0,300.0,32.0,0.0001,100.0,1823.5578045049729
Run_2088,40.0,300.0,32.0,0.0032,100.0,1869.0825492167035
Run_2089,40.0,300.0,80.0,1e-10,100.0,4441.860824715957
Run_2090,40.0,300.0,80.0,1e-09,100.0,4442.898987343696
Run_2091,40.0,300.0,80.0,1e-08,100.0,4500.64188544391
Run_2092,40.0,300.0,80.0,1e-07,100.0,4553.042864465642
Run_2093,40.0,300.0,80.0,1e-06,100.0,4550.927972927527
Run_2094,40.0,300.0,80.0,1e-05,100.0,4618.334242018021
Run_2095,40.0,300.0,80.0,0.0001,100.0,4649.590981083748
Run_2096,40.0,300.0,80.0,0.0032,100.0,4677.70704359719
Run_2097,40.0,300.0,160.0,1e-10,100.0,9098.72597723248
Run_2098,40.0,300.0,160.0,1e-09,100.0,9125.563763206865
Run_2099,40.0,300.0,160.0,1e-08,100.0,9197.709536886567
Run_2100,40.0,300.0,160.0,1e-07,100.0,9196.340046618205
Run_2101,40.0,300.0,160.0,1e-06,100.0,9336.8477008915
Run_2102,40.0,300.0,160.0,1e-05,100.0,9349.389377130416
Run_2103,40.0,300.0,160.0,0.0001,100.0,9358.792782798691
Run_2104,40.0,300.0,160.0,0.0032,100.0,9391.338434948375
Run_2105,40.0,300.0,250.0,1e-10,100.0,14345.371111949826
Run_2106,40.0,300.0,250.0,1e-09,100.0,14419.47323115144
Run_2107,40.0,300.0,250.0,1e-08,100.0,14543.398041088369
Run_2108,40.0,300.0,250.0,1e-07,100.0,14594.480946707776
Run_2109,40.0,300.0,250.0,1e-06,100.0,14623.51584006859
Run_2110,40.0,300.0,250.0,1e-05,100.0,14680.842956186836
Run_2111,40.0,300.0,250.0,0.0001,100.0,14674.663929155076
Run_2112,40.0,300.0,250.0,0.0032,100.0,14671.2523830352
Run_2113,40.0,300.0,300.0,1e-10,100.0,17155.23321634819
Run_2114,40.0,300.0,300.0,1e-09,100.0,17387.254236305143
Run_2115,40.0,300.0,300.0,1e-08,100.0,17451.624090864403
Run_2116,40.0,300.0,300.0,1e-07,100.0,17541.8015208035
Run_2117,40.0,300.0,300.0,1e-06,100.0,17610.984268195145
Run_2118,40.0,300.0,300.0,1e-05,100.0,17633.162818720815
Run_2119,40.0,300.0,300.0,0.0001,100.0,17626.614932619457
Run_2120,40.0,300.0,300.0,0.0032,100.0,17619.250384439994
Run_2121,40.0,300.0,350.0,1e-10,100.0,20220.797883279534
Run_2122,40.0,300.0,350.0,1e-09,100.0,20326.935610444885
Run_2123,40.0,300.0,350.0,1e-08,100.0,20426.466622467473
Run_2124,40.0,300.0,350.0,1e-07,100.0,20502.708645407023
Run_2125,40.0,300.0,350.0,1e-06,100.0,20532.817946674186
Run_2126,40.0,300.0,350.0,1e-05,100.0,20581.538853815084
Run_2127,40.0,300.0,350.0,0.0001,100.0,20599.252972973187
Run_2128,40.0,300.0,350.0,0.0032,100.0,20567.934955067452
Run_2129,40.0,300.0,400.0,1e-10,100.0,23122.76067604428
Run_2130,40.0,300.0,400.0,1e-09,100.0,23313.864074709294
Run_2131,40.0,300.0,400.0,1e-08,100.0,23370.08980050277
Run_2132,40.0,300.0,400.0,1e-07,100.0,23402.934030914046
Run_2133,40.0,300.0,400.0,1e-06,100.0,23517.47823040384
Run_2134,40.0,300.0,400.0,1e-05,100.0,23531.123571742017
Run_2135,40.0,300.0,400.0,0.0001,100.0,23531.752516021847
Run_2136,40.0,300.0,400.0,0.0032,100.0,23512.94242936916
Run_2137,40.0,300.0,450.0,1e-10,100.0,26014.69241887716
Run_2138,40.0,300.0,450.0,1e-09,100.0,26220.625190358463
Run_2139,40.0,300.0,450.0,1e-08,100.0,26253.9854988151
Run_2140,40.0,300.0,450.0,1e-07,100.0,26378.23635405289
Run_2141,40.0,300.0,450.0,1e-06,100.0,26451.60157854963
Run_2142,40.0,300.0,450.0,1e-05,100.0,26481.65676532275
Run_2143,40.0,300.0,450.0,0.0001,100.0,26485.146724248665
Run_2144,40.0,300.0,450.0,0.0032,100.0,26453.78283418391
Run_2145,40.0,300.0,550.0,1e-10,100.0,31916.511081124518
Run_2146,40.0,300.0,550.0,1e-09,100.0,32075.97989532847
Run_2147,40.0,300.0,550.0,1e-08,100.0,32189.839581139662
Run_2148,40.0,300.0,550.0,1e-07,100.0,32279.794401845196
Run_2149,40.0,300.0,550.0,1e-06,100.0,32334.82586311004
Run_2150,40.0,300.0,550.0,1e-05,100.0,32379.093632953765
Run_2151,40.0,300.0,550.0,0.0001,100.0,32385.59281225661
Run_2152,40.0,300.0,550.0,0.0032,100.0,32321.107878272647
Run_2153,40.0,300.0,660.0,1e-10,100.0,38505.18261617912
Run_2154,40.0,300.0,660.0,1e-09,100.0,38570.34135974363
Run_2155,40.0,300.0,660.0,1e-08,100.0,38711.74510105372
Run_2156,40.0,300.0,660.0,1e-07,100.0,38792.26934827756
Run_2157,40.0,300.0,660.0,1e-06,100.0,38823.33432865078
Run_2158,40.0,300.0,660.0,1e-05,100.0,38884.78084477239
Run_2159,40.0,300.0,660.0,0.0001,100.0,38891.65428876373
Run_2160,40.0,300.0,660.0,0.0032,100.0,38808.320742662625
Run_2161,40.0,400.0,32.0,1e-10,100.0,1739.859180609982
Run_2162,40.0,400.0,32.0,1e-09,100.0,1756.0172045932695
Run_2163,40.0,400.0,32.0,1e-08,100.0,1756.0171848506495
Run_2164,40.0,400.0,32.0,1e-07,100.0,1772.477980786051
Run_2165,40.0,400.0,32.0,1e-06,100.0,1789.2488565698495
Run_2166,40.0,400.0,32.0,1e-05,100.0,1806.325539038637
Run_2167,40.0,400.0,32.0,0.0001,100.0,1823.583885990264
Run_2168,40.0,400.0,32.0,0.0032,100.0,1869.1093227960723
Run_2169,40.0,400.0,80.0,1e-10,100.0,4431.703257474527
Run_2170,40.0,400.0,80.0,1e-09,100.0,4473.63928014485
Run_2171,40.0,400.0,80.0,1e-08,100.0,4476.841087012719
Run_2172,40.0,400.0,80.0,1e-07,100.0,4523.7223764821065
Run_2173,40.0,400.0,80.0,1e-06,100.0,4574.001467250341
Run_2174,40.0,400.0,80.0,1e-05,100.0,4584.728086823285
Run_2175,40.0,400.0,80.0,0.0001,100.0,4619.797566334865
Run_2176,40.0,400.0,80.0,0.0032,100.0,4673.3090948009585
Run_2177,40.0,400.0,160.0,1e-10,100.0,9049.32141633827
Run_2178,40.0,400.0,160.0,1e-09,100.0,9087.26195253095
Run_2179,40.0,400.0,160.0,1e-08,100.0,9170.556977362343
Run_2180,40.0,400.0,160.0,1e-07,100.0,9261.896264008079
Run_2181,40.0,400.0,160.0,1e-06,100.0,9311.783381823185
Run_2182,40.0,400.0,160.0,1e-05,100.0,9336.780133583326
Run_2183,40.0,400.0,160.0,0.0001,100.0,9357.269782522824
Run_2184,40.0,400.0,160.0,0.0032,100.0,9363.557252468458
Run_2185,40.0,400.0,250.0,1e-10,100.0,14296.898030590106
Run_2186,40.0,400.0,250.0,1e-09,100.0,14388.211777458522
Run_2187,40.0,400.0,250.0,1e-08,100.0,14467.864908461721
Run_2188,40.0,400.0,250.0,1e-07,100.0,14565.543119993017
Run_2189,40.0,400.0,250.0,1e-06,100.0,14645.01078894096
Run_2190,40.0,400.0,250.0,1e-05,100.0,14664.706200263634
Run_2191,40.0,400.0,250.0,0.0001,100.0,14671.173479025209
Run_2192,40.0,400.0,250.0,0.0032,100.0,14668.55529934908
Run_2193,40.0,400.0,300.0,1e-10,100.0,17248.371902084175
Run_2194,40.0,400.0,300.0,1e-09,100.0,17376.9175016124
Run_2195,40.0,400.0,300.0,1e-08,100.0,17439.45190695735
Run_2196,40.0,400.0,300.0,1e-07,100.0,17505.74961284379
Run_2197,40.0,400.0,300.0,1e-06,100.0,17565.897645273708
Run_2198,40.0,400.0,300.0,1e-05,100.0,17612.1168889238
Run_2199,40.0,400.0,300.0,0.0001,100.0,17643.868133807624
Run_2200,40.0,400.0,300.0,0.0032,100.0,17616.550598822716
Run_2201,40.0,400.0,350.0,1e-10,100.0,20172.41220685425
Run_2202,40.0,400.0,350.0,1e-09,100.0,20330.69693435047
Run_2203,40.0,400.0,350.0,1e-08,100.0,20421.133965215435
Run_2204,40.0,400.0,350.0,1e-07,100.0,20472.802003849694
Run_2205,40.0,400.0,350.0,1e-06,100.0,20558.290602282876
Run_2206,40.0,400.0,350.0,1e-05,100.0,20579.770882769597
Run_2207,40.0,400.0,350.0,0.0001,100.0,20562.16861257696
Run_2208,40.0,400.0,350.0,0.0032,100.0,20563.630942189513
Run_2209,40.0,400.0,400.0,1e-10,100.0,23053.204945071502
Run_2210,40.0,400.0,400.0,1e-09,100.0,23278.707703827833
Run_2211,40.0,400.0,400.0,1e-08,100.0,23338.514207607688
Run_2212,40.0,400.0,400.0,1e-07,100.0,23397.193182442305
Run_2213,40.0,400.0,400.0,1e-06,100.0,23491.90915340632
Run_2214,40.0,400.0,400.0,1e-05,100.0,23531.933940688145
Run_2215,40.0,400.0,400.0,0.0001,100.0,23523.519871021006
Run_2216,40.0,400.0,400.0,0.0032,100.0,23507.342122501734
Run_2217,40.0,400.0,450.0,1e-10,100.0,26020.710226755215
Run_2218,40.0,400.0,450.0,1e-09,100.0,26135.606062121606
Run_2219,40.0,400.0,450.0,1e-08,100.0,26267.9676407679
Run_2220,40.0,400.0,450.0,1e-07,100.0,26376.761842521177
Run_2221,40.0,400.0,450.0,1e-06,100.0,26430.69995303055
Run_2222,40.0,400.0,450.0,1e-05,100.0,26464.149158593147
Run_2223,40.0,400.0,450.0,0.0001,100.0,26477.869098344225
Run_2224,40.0,400.0,450.0,0.0032,100.0,26457.54339781634
Run_2225,40.0,400.0,550.0,1e-10,100.0,31972.229665931038
Run_2226,40.0,400.0,550.0,1e-09,100.0,32011.601529401618
Run_2227,40.0,400.0,550.0,1e-08,100.0,32200.062443460276
Run_2228,40.0,400.0,550.0,1e-07,100.0,32243.65710855183
Run_2229,40.0,400.0,550.0,1e-06,100.0,32313.771566823696
Run_2230,40.0,400.0,550.0,1e-05,100.0,32367.964848677617
Run_2231,40.0,400.0,550.0,0.0001,100.0,32371.574226230565
Run_2232,40.0,400.0,550.0,0.0032,100.0,32325.307295298175
Run_2233,40.0,400.0,660.0,1e-10,100.0,38498.798085360264
Run_2234,40.0,400.0,660.0,1e-09,100.0,38594.75129709679
Run_2235,40.0,400.0,660.0,1e-08,100.0,38742.106857879604
Run_2236,40.0,400.0,660.0,1e-07,100.0,38728.56671452844
Run_2237,40.0,400.0,660.0,1e-06,100.0,38866.954622834724
Run_2238,40.0,400.0,660.0,1e-05,100.0,38873.344632669025
Run_2239,40.0,400.0,660.0,0.0001,100.0,38884.01348854747
Run_2240,40.0,400.0,660.0,0.0032,100.0,38798.53551683049
Run_2241,40.0,500.0,32.0,1e-10,100.0,1739.875611814984
Run_2242,40.0,500.0,32.0,1e-09,100.0,1756.033788394418
Run_2243,40.0,500.0,32.0,1e-08,100.0,1772.494899393421
Run_2244,40.0,500.0,32.0,1e-07,100.0,1789.267383644101
Run_2245,40.0,500.0,32.0,1e-06,100.0,1789.2657542271477
Run_2246,40.0,500.0,32.0,1e-05,100.0,1806.3425981214732
Run_2247,40.0,500.0,32.0,0.0001,100.0,1823.6011301169387
Run_2248,40.0,500.0,32.0,0.0032,100.0,1869.1270313052623
Run_2249,40.0,500.0,80.0,1e-10,100.0,4431.720395286467
Run_2250,40.0,500.0,80.0,1e-09,100.0,4473.656580127321
Run_2251,40.0,500.0,80.0,1e-08,100.0,4516.3940087262745
Run_2252,40.0,500.0,80.0,1e-07,100.0,4516.393602557635
Run_2253,40.0,500.0,80.0,1e-06,100.0,4570.411337922102
Run_2254,40.0,500.0,80.0,1e-05,100.0,4612.781872882873
Run_2255,40.0,500.0,80.0,0.0001,100.0,4607.240586323679
Run_2256,40.0,500.0,80.0,0.0032,100.0,4673.327014125734
Run_2257,40.0,500.0,160.0,1e-10,100.0,8998.221319520784
Run_2258,40.0,500.0,160.0,1e-09,100.0,9056.038162296194
Run_2259,40.0,500.0,160.0,1e-08,100.0,9113.733082524703
Run_2260,40.0,500.0,160.0,1e-07,100.0,9246.301001566793
Run_2261,40.0,500.0,160.0,1e-06,100.0,9239.860470608108
Run_2262,40.0,500.0,160.0,1e-05,100.0,9340.061823360365
Run_2263,40.0,500.0,160.0,0.0001,100.0,9293.591724236847
Run_2264,40.0,500.0,160.0,0.0032,100.0,9352.44559159884
Run_2265,40.0,500.0,250.0,1e-10,100.0,14191.638981827055
Run_2266,40.0,500.0,250.0,1e-09,100.0,14335.081751562573
Run_2267,40.0,500.0,250.0,1e-08,100.0,14455.726049245848
Run_2268,40.0,500.0,250.0,1e-07,100.0,14578.65990981355
Run_2269,40.0,500.0,250.0,1e-06,100.0,14608.332202795718
Run_2270,40.0,500.0,250.0,1e-05,100.0,14657.709314191176
Run_2271,40.0,500.0,250.0,0.0001,100.0,14625.517276462615
Run_2272,40.0,500.0,250.0,0.0032,100.0,14642.708482093129
